date,B00006IAVC,B001GEZEAK,B00B5I4BYM,B00B5I4ECQ,B00B5I4HU0,B00B5I4JSA,B00BFFGJ6S,B00EZMPD4W,B013EW28WS,B01CRONSGY
2015-12-19,,10.813333333333333,28.37,47.08,,44.57,,,10.72,
2015-12-20,,10.76,28.37,47.08,,44.57,,,10.72,
2015-12-21,,10.74,28.37,47.08,,44.57,,,10.72,
2015-12-22,,10.74,28.37,47.08,,44.57,,,10.72,
2015-12-23,,10.765,28.37,47.08,,44.57,,,10.72,
2015-12-24,,10.765,28.37,47.08,,44.57,,,10.72,
2015-12-25,,10.805,28.37,47.08,,44.57,,,10.72,
2015-12-26,,10.81,28.37,47.08,,44.57,,,10.72,
2015-12-27,,10.81,28.37,47.08,,44.57,,,10.72,
2015-12-28,,10.81,28.37,47.08,,44.57,,,10.72,
2015-12-29,,10.526666666666666,28.37,47.08,,44.57,,,10.72,
2015-12-30,,10.65,28.37,47.08,,44.57,,,10.72,
2015-12-31,,10.01,28.37,47.08,,44.57,,,10.72,
2016-01-01,,9.879999999999999,28.37,47.08,,44.57,,,10.72,
2016-01-02,,9.835,28.37,47.08,,44.57,,,10.72,
2016-01-03,,9.82,28.37,47.08,,44.57,,,10.72,
2016-01-04,,10.055,28.37,47.08,,44.57,,,10.72,
2016-01-05,,9.645,28.37,47.08,,44.57,,,10.72,
2016-01-06,,10.254999999999999,28.37,47.08,,44.57,,,10.72,
2016-01-07,,10.6,28.37,47.08,,44.57,,,10.72,
2016-01-08,,10.59,28.37,47.08,,44.57,,,10.72,
2016-01-09,,10.57,28.37,47.08,,44.57,,,10.72,
2016-01-10,,10.54,28.37,47.08,,44.57,,,10.72,
2016-01-11,,10.63,28.37,47.08,,44.57,,,10.72,
2016-01-12,,10.58,28.37,47.08,,44.57,,,10.72,
2016-01-13,,10.44,28.37,47.08,,44.57,,,10.72,
2016-01-14,,10.44,28.37,47.08,,44.57,,,10.72,
2016-01-15,,10.49,28.37,47.08,,44.57,,,10.72,
2016-01-16,,10.49,28.37,47.08,,44.57,,,10.72,
2016-01-17,,10.585,28.37,47.08,,44.57,,,10.72,
2016-01-18,,10.66,28.37,47.08,,44.57,,,10.72,
2016-01-19,,10.76,28.37,47.08,,44.57,,,10.72,
2016-01-20,,10.81,28.37,47.08,,44.57,,,10.72,
2016-01-21,,10.81,28.37,47.08,,44.57,,,10.72,
2016-01-22,,10.66,28.37,47.08,,44.57,,,10.72,
2016-01-23,,10.66,28.37,47.08,,44.57,,,10.72,
2016-01-24,,10.66,28.37,47.08,,44.57,,,10.72,
2016-01-25,,10.67,28.37,47.08,,44.57,,,10.72,
2016-01-26,,10.71,28.37,47.08,,44.57,,,10.72,
2016-01-27,,10.71,28.37,47.08,,44.57,,,10.72,
2016-01-28,,10.69,28.37,47.08,,44.57,,,10.72,
2016-01-29,,10.51,28.37,47.08,,44.57,,,10.72,
2016-01-30,,10.51,28.37,47.08,,44.57,,,10.72,
2016-01-31,,10.81,28.37,47.08,,44.57,,,10.72,
2016-02-01,,10.81,28.37,47.08,,44.57,,,10.72,
2016-02-02,,10.81,28.37,47.08,,44.57,,,10.72,
2016-02-03,,10.45,28.37,47.08,,44.57,,,10.72,
2016-02-04,,10.01,28.37,47.08,,44.57,,,10.72,
2016-02-05,,10.125,28.37,47.08,,44.57,,,10.72,
2016-02-06,,10.13,28.37,47.08,,44.57,,,10.72,
2016-02-07,,10.12,28.37,47.08,,44.57,,,10.72,
2016-02-08,,10.125,28.37,47.08,,44.57,,,10.72,
2016-02-09,,10.135000000000002,28.37,47.08,,44.57,,,10.72,
2016-02-10,,10.145,28.37,47.08,,44.57,,,10.72,
2016-02-11,,10.11,28.37,47.08,,44.57,,,10.72,
2016-02-12,,10.12,28.37,47.08,,44.57,,,10.72,
2016-02-13,,10.13,28.37,47.08,,44.57,,,10.72,
2016-02-14,,9.95,28.37,47.08,,44.57,,,10.72,
2016-02-15,,9.92,28.37,47.08,,44.57,,,10.72,
2016-02-16,,9.92,28.37,47.08,,44.57,,,10.72,
2016-02-17,,9.93,28.37,47.08,,44.57,,,10.72,
2016-02-18,,9.93,28.37,47.08,,44.57,,,9.56,
2016-02-19,,9.93,28.37,47.08,,44.57,,,9.56,
2016-02-20,,9.940000000000001,28.37,47.08,,44.57,,,9.56,
2016-02-21,,9.940000000000001,28.37,47.08,,44.57,,,9.56,
2016-02-22,,9.940000000000001,28.37,47.08,,44.57,,,9.56,
2016-02-23,,9.940000000000001,28.37,47.08,,44.57,,,9.56,
2016-02-24,,9.940000000000001,28.37,47.08,,44.57,,,9.56,
2016-02-25,,9.940000000000001,28.37,47.08,,44.57,,,9.54,
2016-02-26,,9.940000000000001,28.37,47.08,,44.57,,,9.54,
2016-02-27,,9.940000000000001,28.37,47.08,,44.57,,,9.54,
2016-02-28,,9.940000000000001,28.37,47.08,,44.57,,,9.54,
2016-02-29,,9.940000000000001,28.37,47.08,,44.57,,,9.65,
2016-03-01,,10.045,28.37,47.08,,44.57,,,9.65,
2016-03-02,,10.045,28.37,47.08,,44.57,,,9.65,
2016-03-03,,10.045,28.37,47.08,,44.57,,,9.62,
2016-03-04,,10.045,28.37,47.08,,44.57,,,9.62,
2016-03-05,,9.88,28.37,47.08,,48.11,,,9.62,
2016-03-06,,9.88,31.39,50.99,,48.11,,,9.62,
2016-03-07,,9.88,29.9,50.99,,48.11,,,9.62,
2016-03-08,,10.1,29.9,50.99,,48.11,,,9.62,
2016-03-09,,10.1,29.83,50.82,,48.11,,,9.62,
2016-03-10,,10.1,29.83,50.82,,48.11,,,9.62,
2016-03-11,,10.1,29.97,48.97,,48.11,,,9.56,
2016-03-12,,9.4,29.97,48.97,,48.11,,,9.56,
2016-03-13,,9.4,29.97,48.97,,48.11,,,9.56,
2016-03-14,,9.51,29.97,49.09,,48.11,,,9.56,
2016-03-15,,9.51,29.97,49.09,,48.11,,,9.56,
2016-03-16,,9.51,29.97,49.09,,48.11,,,9.56,
2016-03-17,,9.51,30.07,49.09,,48.11,,,9.56,
2016-03-18,,9.51,30.07,49.09,,48.11,,,9.56,
2016-03-19,,9.51,30.07,49.09,,48.11,,,9.56,
2016-03-20,,10.4,30.07,49.09,,48.11,,,9.39,
2016-03-21,,10.16,30.07,49.09,,48.11,,,9.39,
2016-03-22,,10.16,30.07,48.82,,48.11,,,9.39,
2016-03-23,,10.16,30.07,48.82,,48.11,,,9.39,
2016-03-24,,10.29,30.07,48.03,,48.11,,,9.39,
2016-03-25,,10.29,30.07,48.03,,48.11,,,9.42,
2016-03-26,,10.71,30.07,48.03,,48.11,,,9.42,
2016-03-27,,10.71,30.07,48.03,,48.11,,,9.42,
2016-03-28,,10.53,30.07,48.77,,48.11,,,9.42,
2016-03-29,,10.53,30.07,48.77,,48.11,,,9.42,
2016-03-30,,10.06,30.07,48.77,,48.11,,,9.42,
2016-03-31,,10.06,30.07,48.77,,48.11,,,9.28,
2016-04-01,,10.67,30.07,48.77,,48.11,,,9.28,
2016-04-02,,10.67,30.07,48.77,,48.11,,,9.28,
2016-04-03,,10.24,30.07,48.77,,48.11,,,9.28,
2016-04-04,,10.47,31.39,48.9,,48.11,,,9.28,
2016-04-05,,10.47,31.39,48.94,,48.11,,,9.28,
2016-04-06,,10.47,31.39,48.94,,48.11,,,9.28,
2016-04-07,,10.47,31.39,49.17,,48.11,,,9.22,
2016-04-08,,11.21,31.39,49.31,,48.11,,,9.22,
2016-04-09,,11.09,31.39,49.31,,48.11,,,9.12,
2016-04-10,,10.28,31.39,49.34,,48.11,,,9.12,
2016-04-11,,10.28,31.39,49.34,,48.11,14.21,,9.14,
2016-04-12,,10.28,31.39,50.894999999999996,,48.11,14.21,,9.14,
2016-04-13,,10.28,31.39,50.894999999999996,,48.11,14.24,,9.14,
2016-04-14,,10.3,31.39,50.64,,48.11,14.22,,9.14,
2016-04-15,,10.12,31.39,50.64,,48.11,14.22,,9.13,
2016-04-16,,10.12,31.39,50.64,,48.11,14.19,,9.13,
2016-04-17,,10.12,31.39,50.69,,48.11,14.19,,9.13,
2016-04-18,,10.31,31.39,50.69,,48.11,14.14,,9.13,
2016-04-19,,10.31,31.39,50.69,,48.11,14.12,,9.13,
2016-04-20,,10.27,31.39,51.0,,48.11,14.12,,15.33,
2016-04-21,,10.27,31.39,51.0,,48.11,14.11,,15.33,
2016-04-22,,10.18,31.39,51.0,,48.11,14.11,,15.33,
2016-04-23,,10.18,31.39,51.0,,48.11,14.11,,15.33,
2016-04-24,,9.96,31.39,51.0,,48.11,14.34,,15.33,
2016-04-25,,9.96,31.39,51.0,,48.11,14.31,,15.33,
2016-04-26,,9.83,31.39,51.0,,48.11,14.3,,15.33,
2016-04-27,,9.83,31.39,51.0,,48.11,14.04,,15.33,
2016-04-28,,9.75,31.39,51.0,,48.11,14.04,,15.33,
2016-04-29,,10.39,31.39,51.0,,48.11,14.04,,15.33,
2016-04-30,20.49,10.05,31.39,51.0,,48.11,14.04,,15.33,
2016-05-01,20.49,9.71,31.39,51.0,,48.11,13.1,,15.35,
2016-05-02,20.49,9.71,31.39,51.0,,48.11,13.1,,15.35,
2016-05-03,20.49,9.71,31.39,51.0,,48.11,13.1,,15.35,
2016-05-04,20.49,9.71,31.39,51.0,,48.11,13.1,,15.36,
2016-05-05,20.49,9.84,31.39,51.0,,48.11,13.1,,15.36,
2016-05-06,20.49,9.86,31.39,51.0,,48.11,13.1,,15.28,
2016-05-07,20.49,9.86,31.39,51.0,,48.11,13.1,,15.28,
2016-05-08,20.49,10.03,31.39,51.0,,48.11,13.1,,15.28,
2016-05-09,20.49,10.03,31.39,51.0,,48.11,13.1,,15.28,
2016-05-10,20.49,10.02,31.39,51.0,,48.11,13.1,,15.28,
2016-05-11,20.49,10.02,31.39,51.0,,48.11,13.1,,15.28,
2016-05-12,20.49,10.24,31.39,51.0,,48.11,13.1,,15.28,
2016-05-13,20.49,10.24,31.39,51.0,,48.11,13.1,,15.28,
2016-05-14,20.49,10.22,31.39,51.0,,48.11,12.83,,15.28,
2016-05-15,20.49,10.22,31.39,51.0,,48.11,11.46,,15.09,
2016-05-16,20.49,10.35,31.39,51.0,,48.11,11.46,,15.09,
2016-05-17,20.49,10.35,31.39,51.0,,48.11,11.46,,15.09,
2016-05-18,20.49,10.35,31.39,51.0,,48.11,11.46,,11.63,
2016-05-19,20.49,10.27,31.39,51.0,,48.11,11.58,,11.63,
2016-05-20,20.49,10.47,31.39,51.0,,48.11,11.58,,11.63,
2016-05-21,20.49,10.32,31.39,51.0,,48.11,12.25,,11.63,
2016-05-22,20.49,10.32,31.39,51.0,,48.11,12.05,,11.63,
2016-05-23,20.49,10.32,31.39,51.0,,48.11,12.05,,11.63,
2016-05-24,20.49,10.32,31.39,51.0,,48.11,12.05,,11.63,
2016-05-25,20.49,10.26,31.39,51.0,,48.11,11.59,,11.63,
2016-05-26,20.22,10.3,31.39,51.0,,48.11,12.12,,11.63,
2016-05-27,20.22,10.3,31.39,51.0,,48.11,12.12,,11.63,
2016-05-28,20.22,9.98,31.39,51.0,,48.11,11.1,,11.63,
2016-05-29,20.22,9.98,31.39,51.0,,48.11,11.1,,11.63,
2016-05-30,20.22,9.97,31.39,51.0,,48.11,11.41,,11.63,
2016-05-31,20.22,10.24,31.39,51.0,,48.11,12.35,,11.63,
2016-06-01,20.22,10.24,31.39,51.0,,48.11,12.35,,11.63,
2016-06-02,20.22,10.26,31.39,51.0,,48.11,12.35,,11.63,
2016-06-03,20.22,10.26,31.39,51.0,,48.11,12.39,,11.63,
2016-06-04,20.22,10.15,31.39,51.0,,48.11,11.66,,11.63,
2016-06-05,20.22,10.15,31.39,51.0,,48.11,11.66,,11.63,
2016-06-06,20.22,10.45,31.39,51.0,,48.11,12.63,,11.63,
2016-06-07,18.24,10.45,31.39,51.0,,48.11,12.63,,11.63,
2016-06-08,18.24,10.68,31.39,51.0,,48.11,11.53,,11.63,
2016-06-09,19.4,10.68,31.39,50.82,,48.11,11.53,,11.63,
2016-06-10,19.4,10.66,31.39,50.82,,48.11,12.41,,11.63,
2016-06-11,19.4,10.66,31.39,50.82,,48.11,12.41,,11.63,
2016-06-12,19.4,10.66,31.39,50.82,,48.11,12.41,,11.63,
2016-06-13,19.4,10.66,31.39,50.82,,48.11,12.41,,11.63,
2016-06-14,19.4,10.42,31.39,50.82,,48.11,13.01,,11.63,
2016-06-15,19.4,10.42,31.39,50.82,,48.11,12.86,,11.63,
2016-06-16,19.4,10.4,31.39,50.82,,48.11,12.86,,11.63,
2016-06-17,19.4,10.4,31.39,50.82,,48.11,12.86,,11.63,
2016-06-18,19.4,10.53,31.39,50.82,,48.11,12.22,,11.63,
2016-06-19,19.4,10.53,31.39,50.82,,48.11,12.22,,11.63,
2016-06-20,19.4,10.62,31.39,50.82,,48.11,12.29,,11.63,
2016-06-21,19.4,10.62,31.39,50.82,,48.11,12.29,,11.63,
2016-06-22,19.4,10.62,31.39,50.82,,48.11,12.21,,11.63,
2016-06-23,19.4,10.31,31.39,50.82,,48.11,12.21,,11.63,
2016-06-24,19.4,10.31,31.39,50.82,,48.11,12.21,,11.63,
2016-06-25,19.4,10.68,31.39,50.82,,48.11,12.21,,11.63,
2016-06-26,19.4,10.68,31.39,50.82,,48.11,12.2,,11.63,
2016-06-27,19.4,10.68,31.39,50.82,,48.11,12.2,,11.63,
2016-06-28,19.4,10.68,31.39,50.82,,48.11,12.2,,11.63,
2016-06-29,19.4,10.49,31.39,50.82,,48.11,12.2,,11.63,
2016-06-30,23.02,9.99,31.39,50.82,,48.11,12.2,,11.63,
2016-07-01,24.69333333333333,9.99,31.39,50.82,,48.11,11.4,,11.63,
2016-07-02,25.07,10.12,31.39,50.82,,48.11,11.4,,11.63,
2016-07-03,25.400000000000002,10.12,31.39,50.82,,48.11,11.4,,11.63,
2016-07-04,24.494999999999997,10.29,31.39,50.82,,48.11,11.4,,11.63,
2016-07-05,25.150000000000002,10.49,31.39,50.82,,48.11,11.4,,11.63,
2016-07-06,24.94625,10.49,31.39,50.82,,48.11,11.4,,11.63,
2016-07-07,25.09142857142857,10.71,31.39,50.82,,48.11,11.4,,11.63,
2016-07-08,25.09142857142857,10.71,31.39,50.82,,48.11,11.4,,11.63,
2016-07-09,25.09142857142857,10.52,31.39,50.82,,48.11,11.4,,11.63,
2016-07-10,21.43,10.65,31.39,50.82,,48.11,11.4,,11.63,
2016-07-11,24.46,10.65,31.39,50.82,,48.11,11.4,,11.63,
2016-07-12,24.46,10.48,31.39,50.82,,48.11,11.4,,11.63,
2016-07-13,24.46,10.48,31.39,50.82,,48.11,11.4,,11.63,
2016-07-14,24.46,10.47,31.39,50.82,,48.11,11.37,,11.63,
2016-07-15,24.46,10.42,31.39,50.82,,48.11,11.37,,11.63,
2016-07-16,24.46,10.42,31.39,50.82,,48.11,11.37,,11.63,
2016-07-17,24.46,10.52,31.39,50.82,,48.11,11.4,,11.63,
2016-07-18,24.46,10.37,31.39,50.82,,48.11,11.4,,11.63,
2016-07-19,24.46,10.37,31.39,50.82,,48.11,11.4,,11.63,
2016-07-20,24.46,10.51,31.39,50.82,,48.11,11.4,,11.63,
2016-07-21,24.46,10.51,31.39,50.82,,48.11,11.4,,11.63,
2016-07-22,24.46,10.39,31.39,50.82,,48.11,11.4,,11.63,
2016-07-23,24.46,10.36,31.39,50.82,,48.11,11.4,,11.63,
2016-07-24,24.46,10.36,31.39,50.82,,48.11,11.4,,11.63,
2016-07-25,24.46,10.45,31.39,50.82,,48.11,11.4,,11.63,
2016-07-26,24.46,10.45,31.39,50.82,,48.11,11.3,,11.63,
2016-07-27,24.46,10.31,31.39,50.82,,48.11,11.3,,11.63,
2016-07-28,24.46,10.23,31.39,50.82,,48.11,11.3,,11.63,
2016-07-29,24.46,10.23,31.39,50.82,,48.11,11.3,,11.63,
2016-07-30,24.46,10.04,31.39,50.82,,48.11,11.4,,11.63,
2016-07-31,24.46,10.04,31.39,50.82,,48.11,11.4,,11.63,
2016-08-01,24.46,10.05,31.39,50.82,,48.11,11.4,,11.63,
2016-08-02,24.46,10.05,31.39,50.82,,48.11,11.61,,11.63,
2016-08-03,24.46,10.05,31.39,50.82,,48.11,11.61,,11.63,
2016-08-04,24.46,9.62,31.39,50.82,,48.11,12.27,,11.63,
2016-08-05,24.46,9.39,31.39,50.82,,48.11,12.15,,11.63,
2016-08-06,24.46,9.49,31.39,50.82,,48.11,12.37,,11.63,
2016-08-07,24.46,9.49,31.39,50.82,,48.11,12.37,,11.63,
2016-08-08,24.46,9.42,31.39,50.82,,48.11,11.71,,11.63,
2016-08-09,24.46,9.42,31.39,50.82,,48.11,11.71,,11.63,
2016-08-10,24.46,9.98,31.39,50.82,,48.11,11.78,,11.63,
2016-08-11,24.46,10.12,31.39,50.82,,48.11,11.78,,11.63,
2016-08-12,24.46,10.16,31.39,50.82,,48.11,11.78,,11.63,
2016-08-13,24.46,10.0,31.39,50.82,,48.11,11.8,,11.63,
2016-08-14,24.46,10.0,31.39,50.82,,48.11,11.8,,11.63,
2016-08-15,24.46,10.0,31.39,50.82,,48.11,11.8,,11.63,
2016-08-16,24.46,10.0,31.39,50.82,,48.11,11.8,,11.63,
2016-08-17,24.46,9.87,31.39,50.82,,48.11,11.8,,11.63,
2016-08-18,24.46,9.985,31.39,50.82,,48.11,12.07,,11.63,
2016-08-19,24.46,9.985,31.39,50.82,,48.11,12.07,,11.63,
2016-08-20,24.46,9.985,31.39,50.82,,48.11,12.49,,11.63,
2016-08-21,24.46,9.985,31.39,50.82,,48.11,12.49,,11.63,
2016-08-22,24.46,10.21,31.39,50.82,,48.11,12.49,,11.63,
2016-08-23,24.46,10.21,31.39,50.82,,48.11,12.49,,11.63,
2016-08-24,24.46,10.49,31.39,50.82,,48.11,12.49,,11.63,
2016-08-25,24.46,10.49,31.39,50.82,,48.11,12.49,,11.63,
2016-08-26,24.46,10.38,31.39,50.82,,48.11,12.83,,11.63,
2016-08-27,24.46,10.38,31.39,50.82,,48.11,12.83,,11.63,
2016-08-28,24.46,10.52,31.39,50.82,,48.11,12.83,,11.63,
2016-08-29,24.46,10.52,31.39,50.82,,48.11,12.83,,11.63,
2016-08-30,24.46,10.52,31.39,50.82,,48.11,12.85,,11.63,
2016-08-31,24.46,10.64,31.39,50.82,,48.11,12.85,,11.63,
2016-09-01,24.46,10.64,31.39,50.82,,48.11,11.03,,11.63,
2016-09-02,24.46,10.64,31.39,50.82,,48.11,11.1,,11.63,
2016-09-03,24.46,10.64,31.39,50.82,,48.11,11.1,,11.63,
2016-09-04,24.46,10.64,31.39,50.82,,48.11,11.1,,11.63,
2016-09-05,24.46,10.64,31.39,50.82,,48.11,11.1,,11.63,
2016-09-06,24.46,10.64,31.39,50.82,,48.11,11.1,,11.63,
2016-09-07,24.46,10.64,31.39,50.82,,48.11,11.1,,11.63,
2016-09-08,24.46,10.64,31.39,50.82,,48.11,11.1,,11.63,
2016-09-09,24.46,10.82,31.39,50.82,,48.11,11.1,,11.63,
2016-09-10,24.46,10.82,31.39,50.82,,48.11,11.1,,11.63,
2016-09-11,24.46,10.82,31.39,50.82,,48.11,11.1,,11.63,
2016-09-12,24.46,10.82,31.39,50.82,,48.11,12.19,,11.63,
2016-09-13,24.46,10.18,31.39,50.82,,48.11,12.19,,11.63,
2016-09-14,24.46,10.18,31.39,50.82,,48.11,11.1,,11.63,
2016-09-15,24.46,10.26,31.39,50.82,,48.11,11.1,,11.63,
2016-09-16,24.46,10.26,31.39,50.82,,48.11,11.1,,11.63,
2016-09-17,24.46,10.4,31.39,50.82,,48.11,11.1,,11.63,
2016-09-18,24.46,10.4,31.39,50.82,,48.11,11.1,,11.63,
2016-09-19,24.46,10.4,31.39,50.82,,48.11,11.1,,11.63,
2016-09-20,24.46,10.4,31.39,50.82,,48.11,11.1,,11.63,
2016-09-21,24.46,10.27,31.39,50.82,,48.11,11.1,,11.63,
2016-09-22,24.46,10.27,31.39,50.82,,48.11,11.1,,11.63,
2016-09-23,24.46,10.27,31.39,50.82,,48.11,11.1,,11.63,
2016-09-24,24.46,10.12,31.39,50.82,,48.11,11.1,,11.63,
2016-09-25,24.46,10.12,31.39,50.82,,48.11,11.1,,11.63,
2016-09-26,24.46,10.12,31.39,50.82,,48.11,11.1,,11.63,
2016-09-27,24.46,10.12,31.39,50.82,,48.11,11.1,,11.63,
2016-09-28,24.46,10.12,31.39,50.82,,48.11,11.1,,11.63,
2016-09-29,24.46,9.89,31.39,50.82,,48.11,11.1,,11.63,
2016-09-30,24.46,9.89,31.39,50.82,,48.11,11.1,,11.63,
2016-10-01,24.46,9.89,31.39,50.82,,48.11,11.7,,11.63,
2016-10-02,24.46,9.89,31.39,50.82,,48.11,11.7,,11.63,
2016-10-03,24.46,10.13,31.39,50.82,,48.11,11.7,,11.63,
2016-10-04,24.46,10.16,31.39,50.82,,48.11,11.7,,11.63,
2016-10-05,24.46,10.16,31.39,50.82,,48.11,11.7,,11.63,
2016-10-06,24.46,10.3,31.39,50.82,,48.11,11.7,,11.63,
2016-10-07,24.46,10.5,31.39,50.82,,48.11,11.7,,11.63,
2016-10-08,24.46,10.5,31.39,50.82,,48.11,11.7,,11.63,
2016-10-09,24.46,10.67,31.39,50.82,,48.11,11.7,,11.63,
2016-10-10,24.46,10.67,31.39,50.82,,48.11,11.7,,11.63,
2016-10-11,24.46,11.3,31.39,50.82,,48.11,11.7,,11.63,
2016-10-12,24.46,11.3,31.39,50.82,,48.11,11.7,,11.63,
2016-10-13,24.46,11.3,31.39,50.82,,48.11,11.7,,11.63,
2016-10-14,24.46,11.57,31.39,50.82,,48.11,11.7,,11.63,
2016-10-15,24.46,11.57,31.39,50.82,,48.11,11.7,,11.63,
2016-10-16,24.46,11.55,31.39,50.82,,48.11,11.7,,11.63,
2016-10-17,24.46,11.55,31.39,50.82,,48.11,11.7,,11.63,
2016-10-18,24.46,11.35,31.39,50.82,,48.11,11.7,,11.63,
2016-10-19,24.46,11.35,31.39,50.82,,48.11,11.7,,11.63,
2016-10-20,24.46,11.34,31.39,50.82,,48.11,11.7,,11.63,
2016-10-21,24.46,11.34,31.39,50.82,,48.11,11.7,,11.63,
2016-10-22,24.46,11.34,31.39,50.82,,48.11,11.7,,11.63,
2016-10-23,24.46,11.35,31.39,50.82,,48.11,11.7,,11.63,
2016-10-24,24.46,11.35,31.39,50.82,,48.11,11.7,,11.63,
2016-10-25,24.46,11.35,31.39,50.82,,48.11,11.7,,11.63,
2016-10-26,24.46,11.35,31.39,50.82,,48.11,11.7,,11.63,
2016-10-27,24.46,11.35,31.39,50.82,,48.11,11.7,,11.63,
2016-10-28,24.46,11.33,31.39,50.82,,48.11,11.7,,11.63,
2016-10-29,24.46,11.33,31.39,50.82,,48.11,11.7,,11.63,
2016-10-30,24.46,11.33,31.39,50.82,,48.11,11.7,,11.63,
2016-10-31,24.46,11.33,31.39,50.82,,48.11,11.7,,11.63,
2016-11-01,24.46,11.33,31.39,50.82,,48.11,11.65,,11.63,
2016-11-02,24.46,11.58,31.39,50.82,,48.11,11.65,,11.63,
2016-11-03,24.46,11.58,31.39,50.82,,48.11,11.65,,11.63,
2016-11-04,24.46,11.21,31.39,50.82,,48.11,11.65,,11.63,
2016-11-05,24.46,11.21,31.39,50.82,,48.11,11.65,,11.63,
2016-11-06,24.46,10.77,31.39,50.82,,48.11,11.65,,11.63,
2016-11-07,24.46,10.77,31.39,50.82,,48.11,11.65,,11.63,
2016-11-08,24.46,10.44,31.39,50.82,,48.11,11.65,,11.63,
2016-11-09,24.46,10.44,31.39,50.82,,48.11,11.65,,11.63,
2016-11-10,24.46,10.3,31.39,50.82,,48.11,11.65,,11.63,
2016-11-11,24.46,10.3,31.39,50.82,,48.11,11.65,,11.63,
2016-11-12,24.46,9.99,31.39,50.82,,48.11,11.65,,11.63,
2016-11-13,24.46,9.99,31.39,50.82,,48.11,11.65,,11.63,
2016-11-14,24.46,9.4,31.39,50.82,,48.11,11.65,,11.63,
2016-11-15,24.46,9.61,31.39,50.82,,48.11,11.65,,11.63,
2016-11-16,24.46,9.61,31.39,50.82,,48.11,11.65,,11.63,
2016-11-17,24.46,9.61,31.39,50.82,,48.11,11.65,,11.63,
2016-11-18,24.46,9.47,31.39,50.82,,48.11,11.65,,11.63,
2016-11-19,24.46,9.47,31.39,50.82,,48.11,11.65,,11.63,
2016-11-20,24.46,9.47,31.39,50.82,,48.11,11.65,,11.63,
2016-11-21,24.46,9.86,31.39,50.82,,48.11,11.65,,11.63,
2016-11-22,24.46,9.99,31.39,50.82,,48.11,11.65,,11.63,
2016-11-23,24.46,9.99,31.39,50.82,,48.11,11.65,,11.63,
2016-11-24,24.46,9.99,31.39,50.82,,48.11,11.65,,11.63,
2016-11-25,24.46,9.76,31.39,50.82,,48.11,11.65,,11.63,
2016-11-26,24.46,9.75,31.39,50.82,,48.11,11.65,,11.63,
2016-11-27,24.46,9.75,31.39,50.82,,48.11,11.65,,11.63,
2016-11-28,24.46,9.75,31.39,50.82,,48.11,11.65,,11.63,
2016-11-29,24.46,9.93,31.39,50.82,,48.11,11.65,,11.63,
2016-11-30,24.46,9.93,31.39,50.82,,48.11,11.65,,11.63,
2016-12-01,24.46,9.38,31.39,50.82,,48.11,11.65,,11.63,
2016-12-02,24.46,9.38,31.39,50.82,,48.11,11.65,,11.63,
2016-12-03,24.46,9.24,31.39,50.82,,48.11,11.65,,11.63,
2016-12-04,24.46,9.425,31.39,50.82,,48.11,11.65,,11.63,
2016-12-05,24.46,9.425,31.39,50.82,,48.11,11.65,,11.63,
2016-12-06,24.46,9.86,31.39,50.82,,48.11,11.65,,11.63,
2016-12-07,24.46,9.94,31.39,50.82,,48.11,11.65,,11.63,
2016-12-08,24.46,10.12,31.39,50.82,,48.11,11.65,,11.63,
2016-12-09,24.46,10.38,31.39,50.82,,48.11,11.65,,11.63,
2016-12-10,24.46,10.38,31.39,50.82,,48.11,11.65,,11.63,
2016-12-11,24.46,10.38,31.39,50.82,,48.11,11.65,,11.63,
2016-12-12,24.46,10.38,31.39,50.82,,48.11,11.65,,11.63,
2016-12-13,24.46,10.38,31.39,50.82,,48.11,12.97,,11.63,
2016-12-14,24.46,10.38,31.39,50.82,,48.11,12.97,,11.63,
2016-12-15,24.46,10.38,31.39,50.82,,48.11,12.62,,11.63,
2016-12-16,24.46,10.6,31.39,50.82,,48.11,10.99,,11.63,
2016-12-17,24.46,10.6,31.39,50.82,,48.11,10.99,,11.63,
2016-12-18,24.46,10.76,31.39,50.82,,48.11,11.98,,11.63,
2016-12-19,24.46,11.07,31.39,50.82,,48.11,11.98,,11.63,
2016-12-20,24.46,11.09,31.39,50.82,,48.11,11.98,,11.63,
2016-12-21,24.46,10.38,31.39,50.82,,48.11,11.98,,11.63,
2016-12-22,24.46,10.38,31.39,50.82,,48.11,11.98,,11.63,
2016-12-23,24.46,10.38,31.39,50.82,,48.11,11.98,,11.63,
2016-12-24,24.46,10.26,31.39,50.82,,48.11,11.98,,11.63,
2016-12-25,24.46,10.26,31.39,50.82,,48.11,11.98,,11.63,
2016-12-26,24.46,10.26,31.39,50.82,,48.11,11.98,,11.63,
2016-12-27,24.46,10.26,31.39,50.82,,48.11,11.98,,11.63,
2016-12-28,24.46,10.23,31.39,50.82,,48.11,11.98,,11.63,
2016-12-29,24.46,10.2,31.39,50.82,,48.11,11.98,,11.63,
2016-12-30,24.46,10.36,31.39,50.82,,48.11,11.98,,11.63,
2016-12-31,24.46,10.36,31.39,50.82,,48.11,11.98,,11.63,
2017-01-01,24.46,10.36,31.39,50.82,,48.11,11.98,,11.63,
2017-01-02,24.46,10.36,31.39,50.82,,48.11,11.98,,11.63,
2017-01-03,24.46,10.36,31.39,50.82,,48.11,11.98,,11.63,
